sebi_id,name,reg_no,category,contact_person,email,telephone,fax,website,domain,pincode,city,state,address,correspondence_address,validity,sebi_type
468,Kotak Alternate Asset Managers Limited,INA000012519,,Sanjay Mitra,sanjay.mitra@kotak.com,912243360000,912243360000,,,400051,Mumbai,Maharashtra,"27BKC, 7th Floor, Plot No. C-27, G Block, Bandra Kurla Complex, Bandra East, MUMBAI, MAHARASHTRA, 400051","27BKC, 7th Floor, Plot No. C-27, G Block, Bandra Kurla Complex, Bandra East, MUMBAI, MAHARASHTRA, 400051","Feb 25, 2019 - Perpetual",investment-advisers
469,Koti Labs Private Limited,INA000021951,,Ajit  Kumar,ajit@kotilabs.com,00919167949733,00919167949733,,,562110,Bangalore,Karnataka,"F0130, Juniper Block, Brigade Orchards, Devanhalli, Bengaluru, BANGALORE, KARNATAKA, 562110",,"Feb 26, 2026 - Perpetual",investment-advisers
470,KOWSIKA DEVI PROPRIETOR EXPLICIT,INA000021960,,KOWSIKA DEVI,explicitfin@gmail.com,00916379490247,00916379490247,,,641006,Coimbatore,Tamil Nadu,"13,F1, Trishaank domicile, Yogiram nagar, Ganapathy,, COIMBATORE, TAMIL NADU, 641006",,"Feb 27, 2026 - Perpetual",investment-advisers
471,Kredent InfoEdge Private Limited,INA000017781,,Vivek Bajaj,vivek@stockedge.com,0919903048099,0919903048099,,,700091,Kolkata,West Bengal,"J-1/14, BLOCK - EP and GP, 9TH FLOOR, , SECTOR - V, SALTLAKE CITY KOLKATA, KOLKATA, WEST BENGAL, 700091","J-1/14, BLOCK - EP and GP, 9TH FLOOR, , SECTOR - V, SALTLAKE CITY KOLKATA, KOLKATA, WEST BENGAL, 700091","Mar 23, 2023 - Perpetual",investment-advisers
472,Krishna Goyal Proprietor Fynvestor Investment Advisory,INA000020563,,Krishna Goyal,krishnagoyal.ece@gmail.com,917610025853,,,,122102,Gurugram,Haryana,"Fynvestor Investment Advisory, 4th Floor,, BPTP Centra One, Sector 61, Gurgaon,, GURUGRAM, HARYANA, 122102","Fynvestor Investment Advisory, 4th Floor, BPTP Centra One, Sector 61, Gurgaon, GURUGRAM, HARYANA, 122102","Jul 11, 2025 - Perpetual",investment-advisers
473,KRISHNA RATH,INA000002892,,KRISHNA  RATH,connect@finvestor.in,221237219446724,221237219446724,,,751024,Bhubaneswar,Odisha,"8th Floor SRB Towers, Infocity Patia Bhubaneswar Odisha, BHUBANESWAR, ODISHA, 751024","8th Floor SRB Towers Infocity Patia Bhubaneswar Odisha, BHUBANESWAR, ODISHA, 751024","Apr 01, 2015 - Perpetual",investment-advisers
474,KRISTAL ADVISORS PRIVATE LIMITED,INA100014569,,SIMSON R SIMSON R,Simson@kristal.ai,00918861007993,00918861007993,,,560102,Bangalore,Karnataka,"Indiqube Orion, BBMP Khata No. 1802/55/13/55/11B, Sy. No. 55/11B & 55/13, 2nd Sector, 24th Main Road,HSR Layout, Haralukunte Village, Begur Hobli,, BANGALORE, KARNATAKA, 560102","Indiqube Orion, 1st Floor, 2nd Sector, 24th Main Road, Haralukunte Village, Begur Hobli, HSR Layout, BANGALORE, KARNATAKA, 560102","Mar 11, 2020 - Perpetual",investment-advisers
475,KRUTIKA KATHAL,INA000020280,,KRUTIKA KATHAL,kathal.krutika@gmail.com,919665995196,,,,411038,Pune,Maharashtra,"FL No C-26, Jijaji Nagari, Borate Farms54/4 , Kothrud NR Mahatma, Pune , 411038, PUNE, MAHARASHTRA, 411038","FL No C-26, Jijaji Nagari, Borate Farms54/4 , Kothrud NR Mahatma, Pune , 411038, PUNE, MAHARASHTRA, 411038","Jun 04, 2025 - Perpetual",investment-advisers
476,Kundan Mishra,INA100013649,,Kundan Mishra,info@cluefinserv.com,919598539660,,,,226025,Lucknow,Uttar Pradesh,"592CHHA/672/1, SWAROOP NAGAR, TELIBAGH, LUCKNOW, UTTAR PRADESH, 226025","592CHHA/672/1, SWAROOP NAGAR, TELIBAGH, LUCKNOW, UTTAR PRADESH, 226025","Jul 17, 2019 - Perpetual",investment-advisers
477,KUNJ AGARWAL,INA300009312,,KUNJ AGARWAL,WRITE2KUNJ@GMAIL.COM,,,,,734001,Siliguri,West Bengal,"Bidhan Market Road, Near Saibal Nursing Home, P. O / P . S. Siliguri, SILIGURI, WEST BENGAL, 734001","Bidhan Market Road, Near Saibal Nursing Home, P. O / P . S. Siliguri, SILIGURI, WEST BENGAL, 734001","Dec 18, 2017 - Perpetual",investment-advisers
478,KURTOSIS ANALYTICS & ADVISORS,INA000005580,,MR. KRISHNAMOORTHY ANANT RAO,k.anantrao@kurtosis.in,022 65172483,022 65172483,,,400614,Navi Mumbai,Maharashtra,"1, 1ST FLOOR, C-5/7, GALAXY APARTMENTS, SECTOR- 3,  CBD BELAPUR, NAVI MUMBAI, MAHARASHTRA, 400614","1, 1st Floor, C-5/7, Galaxy Apartments, Sector- 3,  CBD Belapur, NAVI MUMBAI, MAHARASHTRA, 400614","Oct 17, 2016 - Perpetual",investment-advisers
479,KUSH BOHRA,INA000008525,,KUSH BOHRA,KUSH.BOHRA@GMAIL.COM,919769114664,,,,400064,Mumbai,Maharashtra,"k501 palm court complex new link road malad west, MUMBAI, MAHARASHTRA, 400064","k501 palm court complex new link road malad west, MUMBAI, MAHARASHTRA, 400064","Oct 03, 2017 - Perpetual",investment-advisers
480,KUSHAL BHATEJA PROPRIETOR OF FINCLIN INVESTMENT ADVISORS,INA100010305,,KUSHAL BHATEJA,KUSHALBHATEJA@GMAIL.COM,,,,,110058,New Delhi,National Capital Territory Of Delhi,"512, Suneja Tower - 1, District Centre,, Janak Puri, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110058","512, Suneja Tower - 1, District Centre, Janak Puri, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110058","Apr 12, 2018 - Perpetual",investment-advisers
481,L.F.C. SECURITIES PVT. LTD.,INA000011617,,KETAN PAREKH,info@labdhi.in,,,,,400077,Mumbai,Maharashtra,"104-111, BHAVESHWAR MARKET, M.G. ROAD, GHATKOPAR- (E), MUMBAI, MAHARASHTRA, 400077","104-111, BHAVESHWAR MARKET, M.G. ROAD, GHATKOPAR- (E), MUMBAI, MAHARASHTRA, 400077","Sep 04, 2018 - Perpetual",investment-advisers
482,Ladder7 Wealth Planners Pvt. Ltd.,INA000016001,,Suresh Sadagopan,ladder7@gmail.com,,,,,400071,Mumbai,Maharashtra,"B-404, Kaveri CHS, 5th Road, Near RBI Quarters, Diamond Garden, Chembur (East), MUMBAI, MAHARASHTRA, 400071","B-404, Kaveri CHS, 5th Road, Near RBI Quarters, Diamond Garden, Chembur (East), MUMBAI, MAHARASHTRA, 400071","Jul 27, 2021 - Perpetual",investment-advisers
483,LAMRON ANALYSTS PVT LTD,INA300003772,,SOUMITRA SENGUPTA,soumitra.sengupta@lamronanalysts.com,03324740640,03324740640,,,700026,Kolkata,West Bengal,"109/40B HAZRA ROAD, KOLKATA, WEST BENGAL, 700026","109/40B Hazra Road, KOLKATA, WEST BENGAL, 700026","Nov 09, 2015 - Perpetual",investment-advisers
484,Lazara Capital Advisors Private Limited,INA000015899,,PRANAV VORA,pranav@lazara.in,919820859571,919820859571,,,411001,Pune,Maharashtra,"7th Floor, Mephezalea Tower, Plot No 364/3, Lane No. 6, Koregaon Park,, PUNE, MAHARASHTRA, 411001","7th Floor, Mephezalea Tower, Plot No 364/3, Lane No. 6, Koregaon Park, PUNE, MAHARASHTRA, 411001","May 21, 2021 - Perpetual",investment-advisers
485,Legacy Custodians Advisory Private Limited,INA000019567,,Jay Devang Shah,jay.shah@thelegacycustodians.com,00919920120999,00919920120999,,,400030,Mumbai,Maharashtra,"Suite 623, 6th Floor, The Business Quarter,, Tower 2A - North Annex, One World Center, Senapati Bapat Marg, Lower Parel,, MUMBAI, MAHARASHTRA, 400030","Suite 623, 6th Floor, The Business Quarter, Tower 2A - North Annex, One World Center, Senapati Bapat Marg, Lower Parel, MUMBAI, MAHARASHTRA, 400030","Sep 23, 2024 - Perpetual",investment-advisers
486,LEKH RAM,INA200013761,,LEKH RAM,ram.lekh@gmail.com,,,,,560032,Bangalore,Karnataka,"HNO 333,1ST FLOOR,14TH CROSS, 2ND BLOCK RT NAGAR NEAR PATEL'S INN, BANGALORE, KARNATAKA, 560032","HNO 333,1ST FLOOR,14TH CROSS, 2ND BLOCK RT NAGAR NEAR PATEL'S INN, BANGALORE, KARNATAKA, 560032","Aug 08, 2019 - Perpetual",investment-advisers
487,LGT Securities India Private Limited,INA000019716,,Nimish Shah,nimish.shah@lgtindia.in,91009821046488,91009821046488,,,400018,Mumbai,Maharashtra,"7TH Floor, A Block, Shiv Sagar Estate, Dr Annie Besant Road,, Near Nehru Transit Camp Centre, Worli,, MUMBAI, MAHARASHTRA, 400018","7TH Floor, A Block, Shiv Sagar Estate, Dr Annie Besant Road, Near Nehru Transit Camp Centre, Worli, MUMBAI, MAHARASHTRA, 400018","Dec 06, 2024 - Perpetual",investment-advisers
488,Lightrock Investment Advisors Private Limited,INA000010636,,Neil Deshpande,neil@lightrock.com,000009860217816,000009860217816,,,560038,Bangalore,Karnataka,"Cabin No. 1, 3rd Floor, No. 953, 12th Main,, HAL 2nd Stage, Indiranagar,, BANGALORE, KARNATAKA, 560038","Cabin No. 1, 3rd Floor, No. 953, 12th Main, HAL 2nd Stage, Indiranagar, BANGALORE, KARNATAKA, 560038","Feb 08, 2022 - Perpetual",investment-advisers
489,Lime Internet Private Limited,INA000018133,,Harshit Singh,compliance@wealthzi.com,00919220411299,00919220411299,,,201301,Noida,Uttar Pradesh,"Flat No. 603, Kanchenjunga Building, 18 Barakhamba Road,, NEW DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110001","C-112, First Floor, Sector 2, Noida, Gautam Buddha Nagar, NOIDA, UTTAR PRADESH, 201301","Feb 16, 2026 - Perpetual",investment-advisers
490,LKP Wealth Advisory Limited,INA000009861,,Ritesh  Tiwari,ho_compliance@lkpsec.com,919136525875,919136525875,,,400001,Mumbai,Maharashtra,"203, Embassy Centre,, Nariman Point, MUMBAI, MAHARASHTRA, 400021","1303-1304, Raheja Centre, Free Press Marg, Nariman point, MUMBAI, MAHARASHTRA, 400001","Feb 21, 2018 - Perpetual",investment-advisers
491,Llama Research LLP,INA000018780,,Karan Shah,karan5987@gmail.com,912618800395987,912618800395987,,,395005,Surat,Gujarat,"Plot no,106, Mulberry Homes,, Veluk, Olpad, Narthan,, SURAT, GUJARAT, 395005","Plot no,106, Mulberry Homes, Veluk, Olpad, Narthan, SURAT, GUJARAT, 395005","Jan 18, 2024 - Perpetual",investment-advisers
492,LN FINTECH ADVISORY PRIVATE LIMITED,INA000020545,,KRISHNA NAGPAL,krishna.nagpal0409@gmail.com,00919930158116,00919930158116,,,400052,Mumbai,Maharashtra,"201, Swan View Chs Ltd, 14th Road, Plot No 396, Khar Colony,, MUMBAI, MAHARASHTRA, 400052","201, Swan View Chs Ltd, 14th Road, Plot No 396, Khar Colony, MUMBAI, MAHARASHTRA, 400052","Jul 10, 2025 - Perpetual",investment-advisers
493,LOKENDRA SAHU PROPRIETOR AURUM FINANCIAL SERVICES,INA000002520,,LOKENDRA  SAHU,aurum.service4u@gmail.com,919009955997,919009955997,,,452001,Indore,Madhya Pradesh,"340 D/AD, SCHEME NO. 74-C, VIJAY NAGAR INDORE, INDORE, MADHYA PRADESH, 452001","203, Sanchit Apartment, Scheme No. 78, INDORE, MADHYA PRADESH, 452001","Dec 30, 2014 - Perpetual",investment-advisers
494,Lookinglaz Technologies LLP,INA200016917,,Vikram  Biswas,vikram.biswas@fliber.in,91009886767218,91009886767218,,,560102,Bangalore,Karnataka,"1296, 5th floor, 4th Main, 18th Cross road, Sector 7, HSR Layout, BANGALORE, KARNATAKA, 560102","1296, 5th floor, 4th Main, 18th Cross road, Sector 7, HSR Layout, BANGALORE, KARNATAKA, 560102","Oct 20, 2023 - Perpetual",investment-advisers
495,Lotusdew Wealth and Investment Advisors Private Limited,INA200013770,,Abhishek Banerjee,abhishek.banerjee@lotusdew.in,,,,,500032,Hyderabad,Telangana,"cabin 3 4th Floor 1A and 1B Jyoti Imperial, Gachibowli Rd Janardana Hills Lumbini Avenue, HYDERABAD, TELANGANA, 500032","3 Eurospace, 4th Floor, Jyothi Imperial, Vamsiram Building, Gachibowli, HYDERABAD, TELANGANA, 500032","Aug 13, 2019 - Perpetual",investment-advisers
496,Lunchbrake Classic Private Limited,INA000018072,,Arpit Agarwal,arpit@fold.money,00919654584496,00919654584496,,,560038,Bangalore,Karnataka,"97, 4th Main, 1st Cross Rd, New Tippasandra,, Bengaluru, Karnataka 560075, BANGALORE, KARNATAKA, 560075","4th Floor, 311, Binnamangala 1st Stage, 100 Feet Road, Indiranagar, Bengaluru, Karnataka 560038, BANGALORE, KARNATAKA, 560038","Jun 08, 2023 - Perpetual",investment-advisers
497,M/s Cycas Investment Advisers,INA200013017,,Ajay Sharma,ajay.sharma@cycas.co.in,,,,,500072,Hyderabad,Telangana,"Villa 350, Indu Fortune Fields, KPHB Road Phase 13, Kukatpally, HYDERABAD, TELANGANA, 500072","Villa 350, Indu Fortune Fields, KPHB Road Phase 13, Kukatpally, HYDERABAD, TELANGANA, 500072","Apr 08, 2019 - Perpetual",investment-advisers
498,MADHUPAM KRISHNA,INA100003899,,MADHUPAM KRISHNA,madhupam@gmail.com,01412812904,01412812904,,,302019,Jaipur,Rajasthan,"638-B, LANENO.-8, JANPATH, RANI SATI NAGAR, AJMER ROAD, JAIPUR, RAJASTHAN, 302019","638-B, LANENO.-8, JANPATH, RANI SATI NAGAR, AJMER ROAD, JAIPUR, RAJASTHAN, 302019","Dec 10, 2015 - Perpetual",investment-advisers
499,Madhur Gundecha Sole Proprietor of Ligna Wealth Advisors,INA000019248,,Madhur Gundecha,madhur.gundecha@lignawealth.com,919820765887,,,,400703,Navi Mumbai,Maharashtra,"Flat No. X-3118, 3rd Floor, Plot No-3, Akshar Business Park, , Sector 25 Vashi, Road, Navi Mumbai, NAVI MUMBAI, MAHARASHTRA, 400703","Flat No. X-3118, 3rd Floor, Plot No-3, Akshar Business Park, , Sector 25 Vashi, Road, Navi Mumbai, NAVI MUMBAI, MAHARASHTRA, 400703","Jun 21, 2024 - Perpetual",investment-advisers
500,MADHUVAN INVESTMENT ADVISORS,INA000014207,,PARITA PATEL,parita@madhuvan.com,07930011972,07930011972,,,380006,Ahmedabad,Gujarat,"G3 Ground Floor, Madhuban, Nr. Mandalpur Under bridge, Ellisbridge, Ahmedabad, AHMEDABAD, GUJARAT, 380006","G3 Ground Floor, Madhuban, Nr. Mandalpur Under bridge, Ellisbridge, Ahmedabad, AHMEDABAD, GUJARAT, 380006","Nov 22, 2019 - Perpetual",investment-advisers
501,MAHESH B PUTTAMADAPPA,INA200002361,,MAHESH B PUTTAMADAPPA,maheshbp@mbpia.in,919880366277,919880366277,,,560050,Bangalore,Karnataka,"434, 13TH MAIN, 3RD CROSS, SRINIVASANAGAR, 2ND PHASE, BANGALORE, KARNATAKA, 560050","434, 13TH MAIN, 3RD CROSS, SRINIVASANAGAR, 2ND PHASE, BANGALORE, KARNATAKA, 560050","Nov 05, 2014 - Perpetual",investment-advisers
502,MAHESH KABRA (PROPRIETOR : TAURUSCAP INVESTMENT ADVISERS),INA000015923,,Mahesh Kabra,mahesh@tauruscap.in,917710099850,,,,400054,Mumbai,Maharashtra,"502 A, Maheshwar Prakash 2, Cottage Lane, SV Road, Santacruz West, MUMBAI, MAHARASHTRA, 400054","502 A, Maheshwar Prakash 2, Cottage Lane, SV Road, Santacruz West, MUMBAI, MAHARASHTRA, 400054","Jul 06, 2021 - Perpetual",investment-advisers
503,MAHESH KUMAR K,INA000021924,,MAHESH KUMAR K,maheshk07@gmail.com,00917358447244,00917358447244,,,678544,Palakkad,Kerala,"Kriplayam, Tarur, Traur-1,, PALAKKAD, KERALA, 678544","Kriplayam, Tarur, Traur-1, PALAKKAD, KERALA, 678544","Feb 23, 2026 - Perpetual",investment-advisers
504,Mahesh Thangaraju -Proprietor EquityStreet Investment Advisor,INA000019363,,Mahesh  Thangaraju,mahesh.thangaraju@gmail.com,919629484649,,,,560049,Bangalore,Karnataka,"504, Brigade Exotica Apartment, Old Madras Road, Before Budigere Cross, Avalahalli, Virgonagar, BANGALORE, KARNATAKA, 560049",,"Jul 02, 2024 - Perpetual",investment-advisers
505,MAHIR INVESTMENT ADVISERS PRIVATE LIMITED,INA000022668,,BHARAT MAKKAR,compliance@mahiradvisers.com,000919084945151,000919084945151,,,411019,Pune,Maharashtra,"PL G/A-9/1 SHOP 1, MIDC G NR MORIS SO, CHINCHWAD EAST, PUNE, MAHARASHTRA, 411019","PL G/A-9/1 SHOP 1, MIDC G NR MORIS SO, CHINCHWAD EAST, PUNE, MAHARASHTRA, 411019","Jun 01, 2026 - Perpetual",investment-advisers
506,Malay Kirti Shah,INA000019619,,Malay Kirti Shah,malayshah@crispidea.com,919916106105,,,,560093,Bangalore,Karnataka,"10th Floor, C-1005, August Park,, 1st B Cross Road, BANGALORE, KARNATAKA, 560093","10th Floor, C-1005, August Park, 1st B Cross Road, BANGALORE, KARNATAKA, 560093","Oct 18, 2024 - Perpetual",investment-advisers
507,MANEK FINANCIAL ADVISORS PRIVATE LIMITED,INA000004401,,Sonesh Dedhia,sonesh.dedhia@manekfinancial.com,0919322574914,0919322574914,,,400080,Mumbai,Maharashtra,"C/517, Avior Corporate Park,, Nirmal Galaxy, L.B.S Marg,, MUMBAI, MAHARASHTRA, 400080","C/517, Avior Corporate Park, L.B.S. Marg, Mulund West, MUMBAI, MAHARASHTRA, 400080","Mar 21, 2016 - Perpetual",investment-advisers
508,Mangal Keshav Financial Services LLP,INA000014331,,Gyan Prakash Sinha,compliance@mangalkeshav.com,,,,,400053,Mumbai,Maharashtra,"501,Heritage Plaza, Opp Indian Oil COlony,J.P.Road.Andheri(W), MUMBAI, MAHARASHTRA, 400053","501,Heritage Plaza, Opp Indian Oil COlony,J.P.Road.Andheri(W), MUMBAI, MAHARASHTRA, 400053","Dec 24, 2019 - Perpetual",investment-advisers
509,Mangesh Sagane Proprietor TRUSTEDGE ADVISORY,INA000022604,,Mangesh Sagane,mangesh_sagane@yahoo.in,0000000000000000,0000000000000000,,,444603,Amravati,Maharashtra,"Subhashrao Sagane Kejaji Cycle Line, Gadge Nagar, Shivaji Nagar Near MLA Sulbhatai Khodke House, AMRAVATI, MAHARASHTRA, 444603",,"May 25, 2026 - Perpetual",investment-advisers
510,"Manish Gupta, proprietor of M/s Equinox Investment Advisors",INA100017186,,Manish Gupta,equinoxindiaria@gmail.com,,,,,201301,Noida,Uttar Pradesh,"B-102, Sector 50, NOIDA, UTTAR PRADESH, 201301","B-102, Sector 50, NOIDA, UTTAR PRADESH, 201301","Jul 29, 2022 - Perpetual",investment-advisers
511,Manish K Shah,INA000016180,,Manish Shah,shahmani1@gmail.com,,,,,400101,Mumbai,Maharashtra,"701 A wing Krishna Palace, Asha Nagar, off, W.E. Highway, Near Sai Dham Temple, Kandivali(east), MUMBAI, MAHARASHTRA, 400101","701 A wing Krishna Palace, Asha Nagar, off, W.E. Highway, Near Sai Dham Temple, Kandivali(east), MUMBAI, MAHARASHTRA, 400101","Sep 09, 2021 - Perpetual",investment-advisers
512,Manish Khandelwal,INA000012953,,Manish Khandelwal,manishshri@hotmail.com,,,,,400101,Mumbai,Maharashtra,"B1401 Videocon Towers, Thakur Complex, Kandivali East, Mumbai, MUMBAI, MAHARASHTRA, 400101","B1401 Videocon Towers, Thakur Complex, Kandivali East, Mumbai, MUMBAI, MAHARASHTRA, 400101","Apr 05, 2019 - Perpetual",investment-advisers
513,MANISH KUMAR GOUR PROP. STAR WORLD RESEARCH,INA000005499,,,infoworldsrs@gmail.com,07316544487,07316544487,,,452001,Indore,Madhya Pradesh,"PLOT NO. 42, FLAT 201, MR-3, INDORE, MADHYA PRADESH, 452001",,"Aug 31, 2016 - Perpetual",investment-advisers
514,Manoj Kumar Kaushik,INA000021508,,Manoj Kaushik,manojkaush@gmail.com,00919302176601,00919302176601,,,495551,Bilaspur,Chhattisgarh,"Plot 27 Power Green City, Chilhati Tifra Zone, Bilaspur Chilhati, BILASPUR, CHHATTISGARH, 495551","Plot 27 Power Green City, Chilhati Tifra Zone, Bilaspur Chilhati, BILASPUR, CHHATTISGARH, 495551","Dec 11, 2025 - Perpetual",investment-advisers
515,Manoj Thankamma Sasidharan,INA200017077,,Manoj Sasidharan,tsmanoj@yahoo.com,917012705159,,,,695011,Thiruvananthapuram,Kerala,"520, Sasankom, Prasanth Nagar, Ulloor, THIRUVANANTHAPURAM, KERALA, 695011","520, Sasankom, Prasanth Nagar, Ulloor, THIRUVANANTHAPURAM, KERALA, 695011","Jun 30, 2022 - Perpetual",investment-advisers
516,MANU CHHABRA,INA200013992,,MANU CHHABRA,absolute.finserve@gmail.com,,,,,560043,Bangalore,Karnataka,"D2, Saicharan appartment,10th Cross, Doddabanswadi,near ramamurthy chowk,kalyannagar, BANGALORE, KARNATAKA, 560043","D2, Saicharan appartment,10th Cross, Doddabanswadi,near ramamurthy chowk,kalyannagar, BANGALORE, KARNATAKA, 560043","Sep 23, 2019 - Perpetual",investment-advisers
517,MARATHON TRENDS ADVISORY PRIVATE LIMITED,INA000018319,,Vineet Kumar Singh,vineet.ia@marathontrends.com,000229819500166,000229819500166,,,400052,Mumbai,Maharashtra,"202, Hill View No.1, 2nd Floor, 241,, Hill Road, Bandra West, MUMBAI, MAHARASHTRA, 400050","602, Landmark Platinum, Plot No. 337, 338, Corner of SV Road and 34th Road, Khar West, MUMBAI, MAHARASHTRA, 400052","Aug 01, 2023 - Perpetual",investment-advisers
518,Marcellus Capital Partners LLP,INA000017204,,Hardik Gandhi,hardik@marcellus.in,0919327210326,0919327210326,,,400093,Mumbai,Maharashtra,"Boston House, 102, 1st Floor,Suren Road, Near WEH Metro Station,t, Andheri East, MUMBAI, MAHARASHTRA, 400093",,"Sep 23, 2022 - Perpetual",investment-advisers
519,Market-Hub Stock Broking Private Limited,INA000005333,,Pradipkumar Savjibhai Kanani,compliance@markethubonline.com,918140934000,918140934000,,,395002,Surat,Gujarat,"B-230-231, INTERNATONAL TRADE CENTER (ITC) MAJURA GATE, CROSSING, RING ROAD, SURAT, GUJARAT, 395002","B-230-231, INTERNATONAL TRADE CENTER (ITC) MAJURA GATE, CROSSING, RING ROAD, SURAT, GUJARAT, 395002","Apr 15, 2026 - Perpetual",investment-advisers
520,MARWADI CHANDARANA  INTERMEDIARIES BROKERS PRIVATE LIMITED,INA000021517,,,,,,,,,,,,,"Dec 11, 2025 - Perpetual",investment-advisers
521,MATCAP WEALTH ADVISORS PRIVATE LIMITED,INA000021890,,Ishita Shah,ishita.shah@fintoo.in,00919870025474,00919870025474,,,400059,Mumbai,Maharashtra,"B/306, Dynasty Business, Park, Opp Sangam Cinema, J.B. Nagar, MUMBAI, MAHARASHTRA, 400059","B/306, Dynasty Business, Park, Opp Sangam Cinema, J.B. Nagar, MUMBAI, MAHARASHTRA, 400059","Feb 20, 2026 - Perpetual",investment-advisers
522,"Maxie Jose (Sole Proprietor),  Affluenz Wealth Advisors",INA200001231,,Maxie Jose,maxiejose@affluenzwealth.com,00914843567751,00914843567751,,,682036,Kochi,Kerala,"Level 1, MIG 386, Panampilly Nagar, KOCHI, KERALA, 682036","LEVEL 1 MIG 386, PANAMPILLY NAGAR, KOCHI, KERALA, 682036","Mar 12, 2014 - Perpetual",investment-advisers
523,Maximus Financial Advisors LLP,INA000019512,,Mansi Gupta,mansi@maximusadvisors.co.in,919820973383,919820973383,,,400011,Mumbai,Maharashtra,"4302, Planet Godrej, T-2, K K Marg Mahalaxmi East, Jacob Circle,, Tambit naka Police Bit, MUMBAI, MAHARASHTRA, 400011","4302, Planet Godrej, T-2, K K Marg Mahalaxmi East, Jacob Circle, Tambit naka Police Bit, MUMBAI, MAHARASHTRA, 400011","Aug 28, 2024 - Perpetual",investment-advisers
524,MEHAK WEALTH INVESTMENT ADVISORS PRIVATE LIMITED,INA000021401,,Rajan Malhotra,malhotra245@gmail.com,00918799796119,00918799796119,,,110092,Delhi,National Capital Territory Of Delhi,"245 2ND FLOOR , JAGRITI ENCLAVE VIKAS MARG EXTENSION, DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110092","245 2ND FLOOR , JAGRITI ENCLAVE VIKAS MARG EXTENSION, DELHI, NATIONAL CAPITAL TERRITORY OF DELHI, 110092","Nov 27, 2025 - Perpetual",investment-advisers
525,MENTOR RING FINANCIAL ADVISORY PRIVATE LIMITED,INA000018832,,Thejus Palathingal,info@mentorring.co.in,91009880202808,91009880202808,,,560043,Bangalore,Karnataka,"No 3 3rd Floor 90 7th Main Rd  Kalyan Nagar, BANGALORE, KARNATAKA, 560043","No 3 3rd Floor 90 7th Main Rd  Kalyan Nagar, BANGALORE, KARNATAKA, 560043","Feb 09, 2024 - Perpetual",investment-advisers
526,Mercer Wealth India Private Limited,INA200000571,,,,,,,,560068,Bangalore,Karnataka,"No 112, AKR Tech Park, B Block, 7th Mile Hosur Road,, Krishna Reddy Industrail Area, Bengaluru, BANGALORE, KARNATAKA, 560068",,"Dec 18, 2013 - Perpetual",investment-advisers
527,MFS Capital Partners,INA000017295,,Paras Shah,principalofficer@mfscapitalpartners.com,00918976590131,00918976590131,,,400025,Mumbai,Maharashtra,"A 203, 204, El Dorado CHS, Kashinath Dhuru Marg, MUMBAI, MAHARASHTRA, 400025","A 203, 204, El Dorado CHS, Kashinath Dhuru Marg, MUMBAI, MAHARASHTRA, 400025","Nov 03, 2022 - Perpetual",investment-advisers
528,Midas Wealth Advisory Private Ltd,INA000016223,,Ramkumar Agrawal,ramkumar.agrawal@gmail.com,,,,,411051,Pune,Maharashtra,"A-8, Shri Mangal Palace, , Manik Bag,Sinhagad Road, PUNE, MAHARASHTRA, 411051","A-8, Shri Mangal Palace, , Manik Bag,Sinhagad Road, PUNE, MAHARASHTRA, 411051","Oct 07, 2021 - Perpetual",investment-advisers
529,Milan Kumar Sahu,INA000021100,,Milan Sahu,milansahuiara@gmail.com,00918310019657,00918310019657,,,560037,Bangalore,Karnataka,"Flat CG04, Innovative Aquafront, Lake View Road, Doddanekundi, Bengaluru, BANGALORE, KARNATAKA, 560037","Flat CG04, Innovative Aquafront, Lake View Road, Doddanekundi, Bengaluru, BANGALORE, KARNATAKA, 560037","Oct 08, 2025 - Perpetual",investment-advisers
530,Milind Jagannath More Proprietor of MUKUR Financial Planners and Consultants,INA000017930,,,,,,,,400080,Mumbai,Maharashtra,"M13 Fourth Floor Fourth Floor Shree Mahesh Building,, Uma Mahesh Co.Op Soc Mahatma Phule Road, Mulund East, MUMBAI, MAHARASHTRA, 400081","Office N0.110 1st Floor Kateeleshwari Arcade, L.B.S Road, Mulund West Mumbai, MUMBAI, MAHARASHTRA, 400080","May 18, 2023 - Perpetual",investment-advisers
531,Minal Wagh,INA000020350,,Minal  Wagh,minalwagh3010@gmail.com,00919773460890,00919773460890,,,400055,Mumbai,Maharashtra,"A 82 Primus Residences, Vakola, Santacruz East, , Near Grand Hyatt, Mumbai, MUMBAI, MAHARASHTRA, 400055","A 82 Primus Residences, Vakola, Santacruz East, , Near Grand Hyatt, Mumbai, MUMBAI, MAHARASHTRA, 400055","Jun 24, 2025 - Perpetual",investment-advisers
